VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",CRI,Costa Rica,2010,2010,3.72,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",CRI,Costa Rica,2011,2011,3.63,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",CRI,Costa Rica,2012,2012,3.67,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",CRI,Costa Rica,2013,2013,3.51,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",CRI,Costa Rica,2014,2014,3.47,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",CRI,Costa Rica,2015,2015,3.25,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",CRI,Costa Rica,2016,2016,3.08,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",CRI,Costa Rica,2017,2017,3.07,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",CRI,Costa Rica,2018,2018,2.99,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",CRI,Costa Rica,2019,2019,2.84,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",CRI,Costa Rica,2020,2020,2.28,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",CRI,Costa Rica,2010,2010,4.8,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",CRI,Costa Rica,2011,2011,4.76,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",CRI,Costa Rica,2012,2012,4.66,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",CRI,Costa Rica,2013,2013,4.73,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",CRI,Costa Rica,2014,2014,4.54,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",CRI,Costa Rica,2015,2015,4.31,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",CRI,Costa Rica,2016,2016,4.1,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",CRI,Costa Rica,2017,2017,3.93,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",CRI,Costa Rica,2018,2018,3.88,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",CRI,Costa Rica,2019,2019,3.74,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",CRI,Costa Rica,2020,2020,3.48,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CRI,Costa Rica,2010,2010,63196.91,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CRI,Costa Rica,2011,2011,66529.03,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CRI,Costa Rica,2012,2012,69832.02,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CRI,Costa Rica,2013,2013,72005.22,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CRI,Costa Rica,2014,2014,73172.61,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CRI,Costa Rica,2015,2015,73442.51,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CRI,Costa Rica,2016,2016,74232.78,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CRI,Costa Rica,2017,2017,75555.48,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CRI,Costa Rica,2018,2018,76794.45,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CRI,Costa Rica,2019,2019,77377.06,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",CRI,Costa Rica,2020,2020,65732.52,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",CRI,Costa Rica,2010,2010,39828.75,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",CRI,Costa Rica,2011,2011,44328.33,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",CRI,Costa Rica,2012,2012,47324.79,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",CRI,Costa Rica,2013,2013,51079.94,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",CRI,Costa Rica,2014,2014,49457.92,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",CRI,Costa Rica,2015,2015,50296.51,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",CRI,Costa Rica,2016,2016,49361.66,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",CRI,Costa Rica,2017,2017,48075.66,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",CRI,Costa Rica,2018,2018,48368.29,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",CRI,Costa Rica,2019,2019,47684.65,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",CRI,Costa Rica,2020,2020,42535.05,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",HRV,Croatia,2022,2022,30216.24,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",HRV,Croatia,2022,2022,25662.96,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",HRV,Croatia,2022,2022,1.73,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",HRV,Croatia,2022,2022,58655.91,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",HRV,Croatia,2022,2022,31797.83,,
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",DNK,Denmark,2011,2011,1065164,,
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",DNK,Denmark,2011,2011,1116316.99,,
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",DNK,Denmark,2011,2011,2.74,,
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",DNK,Denmark,2011,2011,3.21,,
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",DNK,Denmark,2011,2011,127407.1,,
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",DNK,Denmark,2011,2011,198402.15,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",EST,Estonia,2010,2010,17205.91,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",EST,Estonia,2011,2011,17488.73,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",EST,Estonia,2012,2012,17913.94,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",EST,Estonia,2013,2013,18738.95,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",EST,Estonia,2014,2014,20366.81,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",EST,Estonia,2015,2015,21927.21,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",EST,Estonia,2016,2016,23834.92,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",EST,Estonia,2017,2017,24751.31,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",EST,Estonia,2018,2018,26255.41,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",EST,Estonia,2019,2019,28605.96,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",EST,Estonia,2020,2020,32512.07,B,Break
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",EST,Estonia,2021,2021,36794.69,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",EST,Estonia,2022,2022,39426.79,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",EST,Estonia,2010,2010,20430.54,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",EST,Estonia,2011,2011,19688.65,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",EST,Estonia,2012,2012,19378.23,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",EST,Estonia,2013,2013,19485.18,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",EST,Estonia,2014,2014,20577.9,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",EST,Estonia,2015,2015,21927.21,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",EST,Estonia,2016,2016,23324.74,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",EST,Estonia,2017,2017,23382.01,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",EST,Estonia,2018,2018,23658.36,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",EST,Estonia,2019,2019,24975.43,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",EST,Estonia,2020,2020,28537.48,B,Break
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",EST,Estonia,2021,2021,30469.33,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",EST,Estonia,2022,2022,28009.56,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",EST,Estonia,2010,2010,1.6,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",EST,Estonia,2011,2011,1.59,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",EST,Estonia,2012,2012,1.54,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",EST,Estonia,2013,2013,1.53,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",EST,Estonia,2014,2014,1.56,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",EST,Estonia,2015,2015,1.62,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",EST,Estonia,2016,2016,1.65,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",EST,Estonia,2017,2017,1.61,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",EST,Estonia,2018,2018,1.55,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",EST,Estonia,2019,2019,1.56,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",EST,Estonia,2020,2020,1.68,B,Break
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",EST,Estonia,2021,2021,1.73,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",EST,Estonia,2022,2022,1.71,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",EST,Estonia,2010,2010,1.55,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",EST,Estonia,2011,2011,1.39,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",EST,Estonia,2012,2012,1.32,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",EST,Estonia,2013,2013,1.31,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",EST,Estonia,2014,2014,1.34,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",EST,Estonia,2015,2015,1.4,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",EST,Estonia,2016,2016,1.44,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",EST,Estonia,2017,2017,1.37,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",EST,Estonia,2018,2018,1.34,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",EST,Estonia,2019,2019,1.37,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",EST,Estonia,2020,2020,1.57,B,Break
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",EST,Estonia,2021,2021,1.56,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",EST,Estonia,2022,2022,1.45,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",EST,Estonia,2010,2010,29328.59,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",EST,Estonia,2011,2011,29751.33,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",EST,Estonia,2012,2012,29953.41,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",EST,Estonia,2013,2013,31327.12,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",EST,Estonia,2014,2014,34002.54,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",EST,Estonia,2015,2015,36351.06,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",EST,Estonia,2016,2016,40148.91,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",EST,Estonia,2017,2017,40808.46,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",EST,Estonia,2018,2018,42871.22,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",EST,Estonia,2019,2019,46707.95,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",EST,Estonia,2020,2020,53013.68,B,Break
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",EST,Estonia,2021,2021,57862.02,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",EST,Estonia,2022,2022,58446.34,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",EST,Estonia,2010,2010,22801.52,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",EST,Estonia,2011,2011,24343.52,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",EST,Estonia,2012,2012,23015.63,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",EST,Estonia,2013,2013,24887.54,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",EST,Estonia,2014,2014,27057.33,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",EST,Estonia,2015,2015,24328.54,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",EST,Estonia,2016,2016,26382.96,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",EST,Estonia,2017,2017,27961.08,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",EST,Estonia,2018,2018,31006.43,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",EST,Estonia,2019,2019,32023.65,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",EST,Estonia,2020,2020,37135.18,B,Break
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",EST,Estonia,2021,2021,43518.57,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",EST,Estonia,2022,2022,41518.32,,
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",EST,Estonia,2010,2010,20820,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",EST,Estonia,2011,2011,27948,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",EST,Estonia,2012,2012,22668,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",EST,Estonia,2013,2013,25620,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",EST,Estonia,2014,2014,26328,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",EST,Estonia,2015,2015,29340,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",EST,Estonia,2016,2016,32532,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",EST,Estonia,2017,2017,36108,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",EST,Estonia,2018,2018,40159.46,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",EST,Estonia,2019,2019,47369.68,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",EST,Estonia,2020,2020,56880,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",EST,Estonia,2021,2021,66060,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",EST,Estonia,2010,2010,24721.96,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",EST,Estonia,2011,2011,31463.61,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",EST,Estonia,2012,2012,24520.9,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",EST,Estonia,2013,2013,26640.26,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",EST,Estonia,2014,2014,26600.87,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",EST,Estonia,2015,2015,29340,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",EST,Estonia,2016,2016,31835.66,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",EST,Estonia,2017,2017,34110.42,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",EST,Estonia,2018,2018,36187.1,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",EST,Estonia,2019,2019,41357.75,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",EST,Estonia,2020,2020,49926.43,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",EST,Estonia,2021,2021,54703.65,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",EST,Estonia,2010,2010,1.94,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",EST,Estonia,2011,2011,2.54,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",EST,Estonia,2012,2012,1.95,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",EST,Estonia,2013,2013,2.09,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",EST,Estonia,2014,2014,2.02,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",EST,Estonia,2015,2015,2.16,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",EST,Estonia,2016,2016,2.25,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",EST,Estonia,2017,2017,2.34,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",EST,Estonia,2018,2018,2.37,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",EST,Estonia,2019,2019,2.59,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",EST,Estonia,2020,2020,2.94,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",EST,Estonia,2021,2021,3.1,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",EST,Estonia,2010,2010,1.88,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",EST,Estonia,2011,2011,2.22,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",EST,Estonia,2012,2012,1.67,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",EST,Estonia,2013,2013,1.79,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",EST,Estonia,2014,2014,1.73,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",EST,Estonia,2015,2015,1.87,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",EST,Estonia,2016,2016,1.97,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",EST,Estonia,2017,2017,2,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",EST,Estonia,2018,2018,2.05,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",EST,Estonia,2019,2019,2.26,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",EST,Estonia,2020,2020,2.75,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",EST,Estonia,2021,2021,2.8,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",EST,Estonia,2010,2010,35489.04,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",EST,Estonia,2011,2011,47544.36,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",EST,Estonia,2012,2012,37902.55,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",EST,Estonia,2013,2013,42830.63,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",EST,Estonia,2014,2014,43954.8,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",EST,Estonia,2015,2015,48640.02,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",EST,Estonia,2016,2016,54798.77,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",EST,Estonia,2017,2017,59532.68,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",EST,Estonia,2018,2018,65574.49,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",EST,Estonia,2019,2019,77345.45,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",EST,Estonia,2020,2020,92747.65,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",EST,Estonia,2021,2021,103883.61,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",EST,Estonia,2010,2010,27590.96,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",EST,Estonia,2011,2011,38902.36,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",EST,Estonia,2012,2012,29123.59,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",EST,Estonia,2013,2013,34026.39,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",EST,Estonia,2014,2014,34976.78,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",EST,Estonia,2015,2015,32553.12,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",EST,Estonia,2016,2016,36009.79,D,Difference in methodology
